,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core (Tctl/Tdie)","Core (SVI2 TFN)","SoC (SVI2 TFN)","Bus Speed"
09/07/2026 14:44:19,11.11,12.7,17.46,38.1,19.05,9.38,12.7,25.4,22.22,23.81,26.98,31.75,20.89,38.1,15.8393784,3266,644,3874,108,40.5,0.3212922,1.3375,1797,778,18,2.33833623,1.3375,4042,285,40.5,0.9401749,1.3375,1797,869.5,18,2.43768549,1.3375,4042,602.5,40.5,1.974076,1.3375,4042,1218,40.5,3.63755846,1.3375,80.5,1.55,1.55,99.80919
09/07/2026 14:44:21,1.59,4.76,1.59,12.7,13.85,0,9.52,4.76,4.76,15.87,26.98,12.7,9.09,26.98,11.7845716,2535,395,1797,170,18,0.571475267,1.3625,1735,290,18,1.03926933,1.3625,4042,357.5,40.5,1.14691234,1.3625,1797,299,18,1.0216018,1.31875,1797,427.5,18,1.49447072,1.3375,4042,824,40.5,2.90012813,1.3375,79.375,1.55,1.55,99.80914
09/07/2026 14:44:23,1.54,1.59,15.38,1.59,29.85,24.64,21.54,1.54,0,3.08,18.46,7.69,10.57,29.85,11.73084,2531,409,1716,45,18,0.104633369,1.3375,1797,378.5,18,1.26786578,1.3375,4042,1078.5,40.5,3.65284038,1.3375,4042,433,40.5,1.53638232,1.34375,1790,90.5,18,0.2916035,1.34375,1797,430,18,1.40410876,1.34375,78.62501,1.55,1.55,99.8092
09/07/2026 14:44:25,4.62,6.15,3.08,4.76,10.77,10.77,44.62,47.69,10.77,6.25,6.35,4.62,13.37,47.69,13.8110428,2545,565,1797,271.5,18,0.5917127,1.35625,1797,213,18,0.437712967,1.3625,4042,359.5,40.5,0.8051966,1.3625,4042,1906.5,40.5,6.69619131,1.375,1797,374.5,18,1.02441645,1.375,1797,262.5,18,0.5413441,1.375,78.87501,1.55,1.55,99.80917
09/07/2026 14:44:27,14.29,15.38,12.31,10.94,28.57,30.16,30.16,17.19,15.87,18.46,15.87,25,19.52,30.16,13.2786236,2545,515,1797,478.5,18,1.42508435,1.36875,1797,209.5,18,0.524319768,1.36875,4042,865,40.5,2.8282547,1.36875,1797,610.5,18,2.049942,1.36875,4042,466.5,40.5,1.45127332,1.36875,1797,462.5,18,1.37781322,1.35625,78.37501,1.55,1.55,99.8092041
09/07/2026 14:44:29,7.69,6.25,10.77,9.23,7.81,1.52,32.31,10.77,3.08,26.56,10.77,7.81,11.21,32.31,12.1152716,2892,404,1633,146.5,18,0.449732155,1.34375,4042,383,40.5,1.30776846,1.34375,4042,154,40.5,0.4581114,1.34375,4042,897.5,40.5,3.1096127,1.34375,1797,545,18,1.986029,1.35,1797,295,18,1.00723612,1.35,78.75001,1.55,1.55,99.8092
09/07/2026 14:44:31,1.54,6.06,23.08,4.62,5.97,0,15.38,15.62,3.08,9.23,9.09,34.85,10.71,34.85,12.6357355,1971,445,1797,215.5,18,0.611839652,1.3375,4042,553.5,40.5,1.75044358,1.3375,1797,194.5,18,0.612886548,1.33125,1397,614.5,14,2.06561947,1.33125,1397,273,14,0.8018039,1.33125,1397,818,14,2.73616815,1.33125,78.37501,1.55,1.55,99.80919
09/07/2026 14:44:33,7.58,4.55,30.3,3.03,16.67,6.06,16.67,59.09,12.12,24.24,10.61,13.64,17.05,59.09,14.1436462,2732,522,1235,128.5,12.375,0.310862124,1.35625,1235,429.5,12.375,1.45056558,1.35625,1797,350,18,1.15457916,1.36875,4042,1460.5,40.5,5.14083767,1.35,4042,487,40.5,1.67765844,1.35,4042,279,40.5,0.8090352,1.35,79,1.55,1.55,99.80915
09/07/2026 14:44:35,1.56,0,0,0,13.11,14.29,12.5,23.44,0,3.12,15.62,26.56,9.18,26.56,11.5240755,2221,388,1048,32,14,0.0809561238,1.34375,1000,24,14,0.0561411157,1.34375,1397,573,14,2.02487445,1.35625,4042,767.5,40.5,2.686438,1.35625,1797,89.5,18,0.245308861,1.34375,4042,844,40.5,2.888046,1.35,78.37501,1.55,1.55,99.80917
09/07/2026 14:44:37,1.56,1.43,3.03,2.99,1.52,1.52,6.25,33.33,0,9.38,26.56,42.19,10.81,42.19,11.87335,2920,406,945,48.5,12.375,0.120041706,1.35,2982,34.5,40.5,0.07592212,1.3625,1466,34,18,0.07143816,1.3625,4042,776.5,40.5,2.9034946,1.3625,4042,203,40.5,0.685908854,1.3625,4042,1336.5,40.5,4.48893929,1.3375,78.62501,1.55,1.55,99.8092041
09/07/2026 14:44:39,6.25,14.06,3.12,0,1.56,1.56,21.88,32.81,4.69,17.19,10.94,4.69,9.9,32.81,11.6349545,2545,385,1797,353.5,18,1.260911,1.3375,1797,74,18,0.2387257,1.3375,4042,70.5,40.5,0.2547844,1.3375,4042,1102.5,40.5,4.06655,1.31875,1797,360,18,1.2372036,1.31875,1797,347.5,18,1.18320584,1.31875,78.62501,1.55,1.55,99.8092
09/07/2026 14:44:41,7.81,0,10.94,14.29,14.06,29.69,32.81,3.12,7.46,7.81,9.38,9.38,12.23,32.81,12.5569792,2920,468,1797,90,18,0.254431,1.3375,1797,492.5,18,1.66174686,1.3375,4042,849.5,40.5,2.75184822,1.35625,4042,770.5,40.5,2.50533414,1.35625,4042,247.5,40.5,0.6728038,1.3125,1797,356.5,18,1.12036192,1.3125,78.37501,1.55,1.55,99.80922
09/07/2026 14:44:43,10.77,13.85,4.69,3.08,1.54,3.03,23.08,21.88,21.54,18.46,15.38,10.77,12.34,23.08,13.4599667,1971,506,1397,495.5,14,1.521408,1.35,1397,222,14,0.585872233,1.3625,1397,79,14,0.185860187,1.3625,1797,735.5,18,2.5799644,1.3625,4042,954,40.5,3.22165775,1.3625,1797,553,18,1.5875237,1.35625,78.75001,1.55,1.55,99.80919
09/07/2026 14:44:45,9.38,0,1.56,7.81,4.92,3.23,34.38,29.69,6.25,15.25,9.38,20.31,11.85,34.38,11.9522686,2920,410,1797,68.5,18,0.172733545,1.3375,4042,256.5,40.5,0.806919754,1.3375,4042,50,40.5,0.106443711,1.3375,1797,1126,18,4.086225,1.3375,1797,462,18,1.6833837,1.35625,4042,495.5,40.5,1.59450543,1.35625,78.87501,1.55,1.55,99.80923
09/07/2026 14:44:47,20.63,14.52,15.87,46.03,16.13,14.52,36.51,9.52,12.7,22.22,7.94,14.29,19.24,46.03,16.4574718,2920,684,1797,638,18,1.750546,1.35625,4042,790,40.5,2.7479322,1.35625,1797,478,18,1.36638308,1.35625,1797,1004.5,18,3.00239134,1.35625,4042,645.5,40.5,1.97361779,1.35,4042,551,40.5,1.4738276,1.375,79.75,1.55,1.55,99.809166
09/07/2026 14:44:49,1.56,1.52,10.94,28.12,10.94,15.62,50,28.57,3.12,18.75,4.69,10.94,15.4,50,15.0247269,2476,578,1479,58,18,0.1760669,1.36875,1797,503,18,1.68103409,1.36875,4042,409,40.5,1.47099388,1.36875,1797,1616.5,18,5.063068,1.36875,3967,529.5,39.75,1.80029452,1.3125,1774,353,17.7777786,1.01485217,1.325,81.25,1.55,1.55,99.80918
09/07/2026 14:44:51,4.62,1.45,3.08,54.1,3.23,6.45,4.62,7.69,4.62,16.42,11.48,7.69,10.45,54.1,11.9133272,2345,390,1397,128,14,0.418191135,1.34375,1397,1072.5,14,3.85973167,1.35625,1397,156.5,14,0.5408722,1.35625,4042,286,40.5,0.8230027,1.35625,1797,421.5,18,1.53858948,1.35,4042,276,40.5,0.929519057,1.35,80.25,1.55,1.55,99.80918
09/07/2026 14:44:53,12.31,1.54,10.77,10.77,16.92,33.85,9.23,21.54,12.31,12.12,10.61,7.69,13.3,33.85,13.2614822,3294,510,4042,206,40.5,0.521671057,1.35,4042,362.5,40.5,1.10743845,1.35,1797,943,18,3.25199366,1.35,4042,644,40.5,2.16174436,1.35,4042,549,40.5,1.83013332,1.375,1797,355,18,0.9568852,1.375,79.75,1.55,1.55,99.8092
09/07/2026 14:44:55,9.23,15.38,10.77,15.38,4.62,1.54,10.77,3.08,15.38,12.31,26.15,12.31,11.41,26.15,12.6033649,4042,458,4042,531.5,40.5,1.69245517,1.35625,4042,495,40.5,1.643046,1.35625,4042,147,40.5,0.395554185,1.35625,4042,208,40.5,0.7153141,1.35625,4042,571,40.5,1.899456,1.35625,4042,796,40.5,2.70629573,1.35625,78.87501,1.55,1.55,99.8092041
09/07/2026 14:44:57,6.25,18.75,9.38,37.5,9.38,4.69,28.12,18.75,12.5,6.25,17.19,21.88,15.89,37.5,14.5836325,2762,616,1235,514,12.375,1.42747962,1.35,1235,942.5,12.375,3.01572919,1.35,1976,258.5,19.8,0.5290408,1.35,4042,850.5,40.5,2.72209954,1.35,4042,352,40.5,0.7736235,1.35,4042,777.5,40.5,2.32132149,1.3625,78.37501,1.55,1.55,99.80918
09/07/2026 14:44:59,1.54,0,1.54,0,1.54,0,7.69,18.46,6.15,13.85,18.46,63.08,11.03,63.08,12.1106653,3180,421,1379,37.5,18,0.0887254551,1.34375,1534,35,18,0.08685611,1.34375,4042,42.5,40.5,0.0953973457,1.34375,4042,465.5,40.5,1.63314307,1.35625,4042,349,40.5,1.08939648,1.35625,4042,1597.5,40.5,5.67512,1.35625,78.75001,1.55,1.55,99.80925
09/07/2026 14:45:01,20.31,29.85,1.56,2.99,1.54,0,26.56,20.9,9.38,9.38,7.81,14.06,12.03,29.85,13.2352514,3636,524,1752,1058.5,17.5555553,3.69667649,1.275,3918,152.5,39.25,0.309657156,1.275,4019,74,40.5,0.198859438,1.3625,4042,969,40.5,3.01504946,1.35625,4042,322,40.5,0.95005095,1.35625,4042,567.5,40.5,1.52659965,1.35625,79.125,1.55,1.55,99.80922
09/07/2026 14:45:03,9.09,3.03,9.09,6.06,16.67,9.09,69.7,16.67,9.09,10.61,12.12,15.15,15.53,69.7,14.4160748,2231,566,1797,184.5,18,0.522934735,1.34375,1797,213,18,0.5043479,1.34375,4042,354.5,40.5,1.000783,1.35625,1976,1688.5,19.8,6.09170675,1.35625,1976,344.5,19.8,0.9867009,1.35625,1797,608.5,18,1.61528623,1.34375,80.625,1.55,1.55,99.80916
09/07/2026 14:45:05,0,0,17.19,0,0,0,39.06,46.88,0,0,0,0,8.59,46.88,12.0382109,2186,395,909,29,12.375,0.07900139,1.3625,1235,378.5,12.375,1.39428806,1.3625,1540,16,19.8,0.0351304375,1.3625,4017,1797,40.25,6.72300768,1.3625,3815,114,40.25,0.267186761,1.3625,1600,36,17.88889,0.0721977651,1.3625,80.5,1.55,1.55,99.80916
09/07/2026 14:45:07,1.56,0,1.56,1.56,1.56,0,1.59,0,4.69,6.25,78.12,17.19,9.51,78.12,11.8109779,3264,390,1795,43.5,18,0.1263407,1.325,4042,58.5,40.5,0.171813011,1.325,4042,31.5,40.5,0.08346691,1.325,1618,44.5,18,0.1099298,1.325,4042,230.5,40.5,0.783740342,1.3375,4042,1931,40.5,7.081623,1.33125,80,1.55,1.55,99.80922
09/07/2026 14:45:09,4.76,6.35,3.17,4.76,23.81,19.05,22.22,1.59,3.17,3.17,15.87,23.81,10.98,23.81,13.01704,2545,505,1797,281.5,18,0.789420247,1.34375,4042,218,40.5,0.561913669,1.36875,1797,893,18,3.020303,1.36875,1797,553,18,1.821372,1.36875,1797,228,18,0.6408624,1.36875,4042,855,40.5,2.77071261,1.36875,79.25,1.55,1.55,99.8095551
09/07/2026 14:45:11,3.08,0,7.69,3.08,10.77,12.31,4.62,43.08,1.54,7.69,7.69,23.08,10.38,43.08,11.707408,3227,394,1397,55,14,0.1724966,1.35625,1797,151,18,0.507609,1.35625,4042,389,40.5,1.47325766,1.35625,4042,939,40.5,3.40690351,1.33125,4042,187.5,40.5,0.6460885,1.36875,4042,643,40.5,2.15329862,1.36875,78.62501,1.55,1.55,99.809166
09/07/2026 14:45:13,4.69,3.17,15.62,6.25,7.81,0,51.56,24.62,6.25,13.85,9.38,6.35,12.46,51.56,13.646224,2545,534,1797,152.5,18,0.45682478,1.3375,1797,400,18,1.50262189,1.3375,4042,160,40.5,0.5461259,1.34375,1797,1616,18,4.81810141,1.34375,4042,441,40.5,1.51299071,1.35,1797,433,18,1.33994842,1.35,80,1.55,1.55,99.80917
09/07/2026 14:45:15,3.12,6.25,0,6.25,0,12.5,17.19,7.81,14.06,28.12,3.12,7.81,8.85,28.12,11.7548313,2920,378,4042,202.5,40.5,0.674977,1.3375,4042,162.5,40.5,0.5219951,1.35,1797,280.5,18,0.9959552,1.35,1797,544.5,18,1.9856838,1.35,1797,807,18,2.93013144,1.35,4042,268.5,40.5,0.9489717,1.3375,79.625,1.55,1.55,99.80918
09/07/2026 14:45:17,7.94,7.94,12.7,57.14,9.52,11.11,30.16,39.68,6.35,4.76,17.46,7.94,17.72,57.14,15.9711447,3668,658,4042,299,40.5,0.881448865,1.3375,4042,1127,40.5,3.5913856,1.35625,4042,324,40.5,0.937097,1.35625,1797,1474,18,4.511865,1.35625,4042,201,40.5,0.613228559,1.35625,4042,521,40.5,1.42419446,1.35625,79.75,1.55,1.55,99.80924
09/07/2026 14:45:19,12.5,10.94,59.38,26.56,28.12,14.06,25,48.44,6.25,4.69,15.62,9.38,21.74,59.38,17.5876751,2920,825,1797,297.5,18,0.7116492,1.3625,1797,1633,18,4.486096,1.3625,4042,660,40.5,1.84771168,1.3625,4042,1574.5,40.5,4.647445,1.36875,1797,310.5,18,0.7896016,1.36875,4042,474.5,40.5,1.17270529,1.36875,80.625,1.55,1.55,99.809166
09/07/2026 14:45:21,9.38,3.12,12.5,76.56,1.56,0,1.56,0,1.56,0,1.56,3.12,9.24,76.56,11.6431608,1884,396,1797,268.5,18,0.8420909,1.33125,4042,1955,40.5,6.705684,1.3375,1772,47.5,18,0.105701774,1.3375,1413,30.5,19.8,0.08047089,1.3375,1040,22.5,13.833333,0.0652281642,1.3375,1238,52.5,14,0.13501589,1.35,79.625,1.55,1.55,99.80914
09/07/2026 14:45:23,19.05,19.05,39.68,36.51,4.84,3.12,4.69,0,12.7,1.59,1.64,3.17,12.17,39.68,12.1603193,2920,440,4042,674,40.5,2.20196986,1.33125,1797,1590,18,5.407665,1.33125,1797,93.5,18,0.228859991,1.33125,1797,68,18,0.1588828,1.33125,4042,122,40.5,0.387586474,1.33125,4042,91,40.5,0.160201952,1.33125,78.50001,1.55,1.55,99.8092041
09/07/2026 14:45:25,9.23,9.23,15.38,29.23,26.15,32.31,4.62,3.08,15.38,17.46,9.38,13.85,15.44,32.31,12.9439116,1968,524,1797,183.5,18,0.382406771,1.33125,1797,850,18,2.51304555,1.33125,4042,1232.5,40.5,3.923269,1.33125,1381,121.5,14,0.26227206,1.3375,1397,484,14,1.52039969,1.3375,1397,275.5,14,0.728592,1.3375,78.00001,1.55,1.55,99.80919
09/07/2026 14:45:27,9.38,1.56,6.25,20.31,4.76,3.12,43.75,3.12,9.38,20.31,18.75,29.69,14.2,43.75,11.9134245,2345,394,1397,98,14,0.313070416,1.35,1397,342,14,1.18039942,1.35,1397,35,14,0.08472223,1.35,4042,894,40.5,3.25431585,1.35,4042,449.5,40.5,1.52240729,1.36875,1797,546,18,1.8231895,1.36875,78.37501,1.55,1.55,99.809166
09/07/2026 14:45:29,6.15,3.08,27.69,5.97,3.08,1.49,12.31,52.31,12.31,12.31,9.23,10.77,13.06,52.31,13.1675692,2545,496,1797,195.5,18,0.531180859,1.33125,4042,614,40.5,1.95574307,1.33125,1797,101,18,0.258388132,1.3375,1797,1257,18,4.301629,1.3375,1797,285,18,0.816381156,1.3375,4042,525,40.5,1.76450074,1.3375,78.37501,1.55,1.55,99.80917
09/07/2026 14:45:31,1.54,0,3.12,10.94,3.08,1.59,30.77,20,4.62,32.31,3.17,13.85,10.41,32.31,11.9074078,1917,407,1397,61,14,0.186185658,1.35,1397,254,14,0.869823158,1.35,1120,22.5,14,0.0486985967,1.35,1797,933.5,18,3.25694728,1.35,4017,818,40.25,2.85169387,1.3375,1774,352,17.7777786,1.15763867,1.35,78.62501,1.55,1.55,99.80916
09/07/2026 14:45:33,9.23,16.67,6.15,9.23,0,0,9.23,1.54,9.23,24.62,15.38,7.58,9.07,24.62,11.6839371,2787,382,1797,491.5,18,1.71369493,1.35625,1797,288.5,18,1.00589693,1.35625,3247,25.5,40.5,0.07233094,1.35625,1797,203.5,18,0.728741169,1.35625,4042,762.5,40.5,2.72528982,1.35625,4042,523,40.5,1.83465064,1.36875,79.25,1.55,1.55,99.80915
09/07/2026 14:45:35,6.25,17.19,1.56,20.31,1.56,0,45.31,7.81,9.52,7.81,1.56,1.59,10.04,45.31,11.93334,2920,400,4042,478,40.5,1.55263078,1.33125,4042,499,40.5,1.62709546,1.33125,1797,49.5,18,0.141092837,1.34375,4042,1050,40.5,3.87318182,1.34375,1797,284,18,1.07703435,1.34375,1797,37.5,18,0.08882994,1.34375,79,1.55,1.55,99.80916
09/07/2026 14:45:37,20.31,20.31,10.94,6.15,9.68,3.23,17.19,9.38,17.19,35.94,25,18.75,16.17,35.94,13.8412724,2345,580,1397,616,14,1.69748354,1.35,1397,306.5,14,0.688052535,1.35,1397,211.5,14,0.4740934,1.35,4042,523,40.5,1.4246819,1.35,4042,1007,40.5,3.40521049,1.35,1797,813.5,18,2.45403457,1.35,79.5,1.55,1.55,99.80917
09/07/2026 14:45:39,4.69,0,39.06,17.19,0,1.56,0,25,1.56,17.19,4.69,0,9.24,39.06,11.8956127,4030,406,3967,48.5,40.5,0.107094064,1.3375,4042,1196.5,40.5,4.14542246,1.3375,4042,34.5,40.5,0.19416599,1.3375,4042,573,40.5,2.069209,1.3375,4042,420,40.5,1.39690471,1.3375,4042,165,40.5,0.4352474,1.35,78.87501,1.55,1.55,99.809166
09/07/2026 14:45:41,15.87,12.12,3.17,0,1.59,1.56,6.35,9.52,9.52,17.46,28.57,14.29,10,28.57,12.2177505,2475,425,1397,567,14,1.88460541,1.36875,4042,133,40.5,0.421007216,1.325,1774,44,18,0.09567518,1.325,1797,378,18,1.31613851,1.325,4042,587.5,40.5,1.91287661,1.325,1797,839.5,18,2.81806135,1.325,78.37501,1.55,1.55,99.809166
09/07/2026 14:45:43,12.31,7.46,9.23,20,7.69,33.82,13.85,26.15,24.62,16.92,10.45,9.23,15.98,33.82,13.5592413,1959,594,1397,384.5,14,0.839255631,1.35625,1397,519,14,1.401056,1.35625,1397,800.5,14,2.45635724,1.35625,1797,608,18,1.727529,1.35625,3992,906,40,2.83798075,1.31875,1774,347,17.7777786,0.6023476,1.31875,78.75001,1.55,1.55,99.80914
09/07/2026 14:45:45,10.77,3.08,12.5,4.62,4.62,1.56,15.38,1.54,10.77,18.46,42.19,30.77,13.02,42.19,13.3274117,2242,508,1235,222.5,12.375,0.5969525,1.33125,1235,356,12.375,1.2203269,1.33125,1098,88,11,0.200337216,1.33125,4042,234,40.5,0.6255474,1.35,4042,578,40.5,1.922724,1.35,1797,1568,18,5.26492643,1.35,78.50001,1.55,1.55,99.80916
09/07/2026 14:45:47,7.81,3.12,31.25,53.12,26.56,35.94,31.25,18.75,1.56,6.25,4.69,7.81,19.01,53.12,16.1500473,3294,685,1797,272,18,0.7023694,1.3375,4042,1245.5,40.5,3.880561,1.3375,4042,1146.5,40.5,3.59562922,1.3375,4042,917,40.5,2.59489179,1.34375,4042,238.5,40.5,0.7180176,1.34375,1797,289.5,18,0.8453168,1.34375,79.875,1.55,1.55,99.80915
09/07/2026 14:45:49,3.17,3.17,12.7,27.42,3.17,3.17,69.84,9.68,7.94,6.35,15.87,7.94,14.2,69.84,14.4684563,2479,548,1397,230,14,0.6717153,1.34375,1797,599,18,1.962706,1.34375,1797,117,18,0.394883484,1.34375,4042,1606,40.5,5.617363,1.34375,1797,245,18,0.7973592,1.34375,4042,490,40.5,1.37104666,1.34375,80.625,1.55,1.55,99.809166
09/07/2026 14:45:51,16.92,21.54,12.31,16.92,6.15,3.03,25,4.55,21.54,29.23,13.85,4.62,14.64,29.23,12.022562,2912,410,1797,483.5,18,1.601126,1.34375,1797,372,18,1.14980161,1.34375,3995,31,40.5,0.0641689748,1.34375,4042,491.5,40.5,1.77015913,1.34375,1797,791,18,2.81244564,1.34375,4042,292.5,40.5,1.03902912,1.3625,80,1.55,1.55,99.8091354
09/07/2026 14:45:53,6.25,23.81,9.52,3.12,1.56,1.56,23.44,3.17,10.77,32.31,15.62,12.5,11.97,32.31,13.0929174,2545,492,1797,508.5,18,1.60941136,1.35,4042,256,40.5,0.7712538,1.3625,1797,93,18,0.195883736,1.3625,1797,534.5,18,1.76833868,1.3625,4042,942.5,40.5,3.09341216,1.3625,1797,616.5,18,1.98037446,1.3625,80,1.55,1.55,99.80921
09/07/2026 14:45:55,13.85,7.58,7.58,3.08,3.03,6.06,18.46,6.15,13.85,27.69,27.69,23.08,13.17,27.69,13.5594549,2537,515,1797,421,18,1.204962,1.3625,1797,164.5,18,0.413595349,1.3625,4042,222.5,40.5,0.7153215,1.3625,1797,523,18,1.73569751,1.3625,3992,854,40,2.92423129,1.325,1797,902.5,18,2.861706,1.34375,79.375,1.55,1.55,99.80923
09/07/2026 14:45:57,7.81,1.56,17.19,10.94,20.31,7.81,14.06,4.69,15.62,17.19,23.44,43.75,15.36,43.75,12.3021908,2920,423,4042,110,40.5,0.319292754,1.34375,1797,222.5,18,0.7556232,1.34375,4042,417.5,40.5,1.421501,1.34375,4042,325.5,40.5,1.09222925,1.3625,1797,384.5,18,1.37214577,1.3625,1797,1076.5,18,3.64700675,1.3625,79.25,1.55,1.55,99.80917
09/07/2026 14:45:59,18.75,9.38,0,20,0,0,3.12,32.84,3.12,15.62,0,3.12,8.83,32.84,12.0359869,4042,408,4042,620.5,40.5,2.18934751,1.35625,4042,466,40.5,1.635537,1.375,4042,72.5,40.5,0.1535588,1.375,4042,791.5,40.5,2.86283755,1.34375,4042,380.5,40.5,1.34932745,1.325,4042,118.5,40.5,0.405779123,1.325,78.87501,1.55,1.55,99.809166
09/07/2026 14:46:01,4.69,7.81,9.38,40.62,6.25,3.12,4.69,1.56,9.38,18.75,9.38,26.56,11.85,40.62,12.0496969,3668,419,4042,212.5,40.5,0.7040834,1.3625,4042,967,40.5,3.38181925,1.3625,1797,193.5,18,0.607741654,1.3625,4042,79.5,40.5,0.2285268,1.3625,4042,509,40.5,1.72520089,1.3625,4042,553.5,40.5,1.89743292,1.3625,78.25001,1.55,1.55,99.80921
09/07/2026 14:46:03,3.12,1.52,12.12,6.25,4.69,1.56,46.88,1.49,9.38,12.12,18.75,10.94,10.73,46.88,12.0535717,3219,402,1397,49.5,14,0.244705468,1.35625,1797,360.5,18,1.267039,1.35625,4042,62,40.5,0.1423211,1.35625,4017,1020.5,40.25,3.69792747,1.35,4017,406,40.25,1.44500113,1.35,4042,511,40.5,1.66878378,1.35625,78.37501,1.55,1.55,99.80917
09/07/2026 14:46:05,12.5,9.52,9.38,3.17,1.49,6.15,9.38,25,10.94,11.11,26.56,23.44,12.39,26.56,13.3269978,2545,497,1797,391,18,1.22534823,1.34375,1797,213.5,18,0.5936153,1.34375,4042,311,40.5,0.885296464,1.34375,4042,669,40.5,2.18404531,1.3125,1797,460.5,18,1.51641345,1.3125,1797,934.5,18,3.10516453,1.3125,78.62501,1.55,1.55,99.8092
09/07/2026 14:46:07,3.08,0,4.41,3.03,3.08,4.62,47.69,24.62,6.15,35.29,9.23,15.38,13.05,47.69,12.18352,2650,394,965,48.5,12.375,0.114724584,1.3625,905,22,12.375,0.0522303581,1.3625,1976,30.5,19.8,0.07811573,1.3625,4017,1398,40.25,5.19023132,1.35,4017,733.5,40.25,2.752452,1.35,4017,134.5,40.25,0.3736345,1.35,79.875,1.55,1.55,99.8092041
09/07/2026 14:46:09,4.69,1.52,0,0,1.64,6.35,50,17.19,6.25,21.88,1.61,9.38,10.04,50,12.2206593,2332,415,1284,66,14,0.162345558,1.35625,1056,22,14,0.0488261878,1.35625,1797,157,18,0.5277101,1.3625,4017,1435.5,40.25,5.152363,1.375,4042,555,40.5,1.815661,1.31875,1797,253,18,0.80639863,1.31875,79.75,1.55,1.55,99.80916
09/07/2026 14:46:11,3.17,1.64,4.76,47.62,3.28,3.28,28.57,0,1.59,6.56,12.7,9.52,10.22,47.62,12.6913776,2920,458,4042,120.5,40.5,0.3299543,1.35,4042,1069,40.5,3.63798952,1.34375,1797,139,18,0.378135175,1.34375,4042,631.5,40.5,2.13266253,1.34375,1797,232,18,0.7635981,1.34375,1797,557.5,18,1.77198851,1.34375,79.25,1.55,1.55,99.80923
09/07/2026 14:46:13,15.38,6.15,7.69,10.45,18.46,6.25,10.94,33.85,6.25,15.62,3.08,6.15,11.69,33.85,11.8409557,2545,387,1797,318.5,18,1.06663287,1.3375,1797,400.5,18,1.40386248,1.3375,4042,356,40.5,1.08471525,1.3375,1797,762,18,2.815029,1.325,1797,397.5,18,1.46272779,1.34375,4042,89.5,40.5,0.283813268,1.34375,79,1.55,1.55,99.80917
09/07/2026 14:46:15,4.69,6.25,12.31,0,0,0,14.06,12.5,4.69,6.25,21.88,25,8.97,25,11.9171581,3147,401,4042,229,40.5,0.8138637,1.35,4017,276,40.25,0.952139854,1.35,3187,21.5,40.5,0.047550898,1.35,4042,586.5,40.5,2.058295,1.35,1797,290.5,18,0.8503726,1.35,1797,1002.5,18,3.52692056,1.35,78.25001,1.55,1.55,99.80925
09/07/2026 14:46:17,16.92,7.81,24.62,35.38,13.85,6.15,29.23,64.62,20,13.85,4.62,7.69,20.39,64.62,16.2856312,2889,655,1736,288.5,17.7777786,1.13486707,1.375,3992,796,40,2.51416564,1.375,1774,253,17.7777786,0.8604844,1.375,3992,1752,40,5.396861,1.375,4042,773.5,40.5,2.42150116,1.36875,1797,64.5,18,0.248373657,1.36875,80.375,1.55,1.55,99.80919
